gameId,date,homeTeam,awayTeam,ncaaUrl,status
6520027,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6520027,NEEDS_MANUAL_ENTRY
6518692,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6518692,NEEDS_MANUAL_ENTRY
6518936,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6518936,NEEDS_MANUAL_ENTRY
6516748,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6516748,NEEDS_MANUAL_ENTRY
6515300,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6515300,NEEDS_MANUAL_ENTRY
6517246,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6517246,NEEDS_MANUAL_ENTRY
6515428,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6515428,NEEDS_MANUAL_ENTRY
6516910,2025-11-21,Unknown,Unknown,https://www.ncaa.com/game/6516910,NEEDS_MANUAL_ENTRY
6518758,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518758,NEEDS_MANUAL_ENTRY
6519387,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519387,NEEDS_MANUAL_ENTRY
6520135,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6520135,NEEDS_MANUAL_ENTRY
6515372,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515372,NEEDS_MANUAL_ENTRY
6515526,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515526,NEEDS_MANUAL_ENTRY
6515750,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515750,NEEDS_MANUAL_ENTRY
6515995,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515995,NEEDS_MANUAL_ENTRY
6516003,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516003,NEEDS_MANUAL_ENTRY
6516713,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516713,NEEDS_MANUAL_ENTRY
6518174,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518174,NEEDS_MANUAL_ENTRY
6515309,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515309,NEEDS_MANUAL_ENTRY
6515380,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515380,NEEDS_MANUAL_ENTRY
6516497,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516497,NEEDS_MANUAL_ENTRY
6516563,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516563,NEEDS_MANUAL_ENTRY
6516714,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516714,NEEDS_MANUAL_ENTRY
6517616,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6517616,NEEDS_MANUAL_ENTRY
6518198,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518198,NEEDS_MANUAL_ENTRY
6518419,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518419,NEEDS_MANUAL_ENTRY
6519402,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519402,NEEDS_MANUAL_ENTRY
6519432,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519432,NEEDS_MANUAL_ENTRY
6520122,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6520122,NEEDS_MANUAL_ENTRY
6529509,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6529509,NEEDS_MANUAL_ENTRY
6515364,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515364,NEEDS_MANUAL_ENTRY
6515545,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515545,NEEDS_MANUAL_ENTRY
6516572,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516572,NEEDS_MANUAL_ENTRY
6518787,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518787,NEEDS_MANUAL_ENTRY
6518897,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518897,NEEDS_MANUAL_ENTRY
6531140,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6531140,NEEDS_MANUAL_ENTRY
6531950,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6531950,NEEDS_MANUAL_ENTRY
6516072,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516072,NEEDS_MANUAL_ENTRY
6519574,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519574,NEEDS_MANUAL_ENTRY
6515594,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515594,NEEDS_MANUAL_ENTRY
6517164,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6517164,NEEDS_MANUAL_ENTRY
6518054,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518054,NEEDS_MANUAL_ENTRY
6533760,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6533760,NEEDS_MANUAL_ENTRY
6519735,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519735,NEEDS_MANUAL_ENTRY
6519786,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519786,NEEDS_MANUAL_ENTRY
6519996,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519996,NEEDS_MANUAL_ENTRY
6515669,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515669,NEEDS_MANUAL_ENTRY
6515811,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515811,NEEDS_MANUAL_ENTRY
6517672,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6517672,NEEDS_MANUAL_ENTRY
6518229,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518229,NEEDS_MANUAL_ENTRY
6533759,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6533759,NEEDS_MANUAL_ENTRY
6517068,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6517068,NEEDS_MANUAL_ENTRY
6518760,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518760,NEEDS_MANUAL_ENTRY
6519022,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519022,NEEDS_MANUAL_ENTRY
6516456,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6516456,NEEDS_MANUAL_ENTRY
6515922,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6515922,NEEDS_MANUAL_ENTRY
6517437,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6517437,NEEDS_MANUAL_ENTRY
6518550,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6518550,NEEDS_MANUAL_ENTRY
6533757,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6533757,NEEDS_MANUAL_ENTRY
6519824,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6519824,NEEDS_MANUAL_ENTRY
6533758,2025-11-22,Unknown,Unknown,https://www.ncaa.com/game/6533758,NEEDS_MANUAL_ENTRY
6515751,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515751,NEEDS_MANUAL_ENTRY
6517595,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517595,NEEDS_MANUAL_ENTRY
6517790,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517790,NEEDS_MANUAL_ENTRY
6516359,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516359,NEEDS_MANUAL_ENTRY
6515643,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515643,NEEDS_MANUAL_ENTRY
6517129,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517129,NEEDS_MANUAL_ENTRY
6515066,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515066,NEEDS_MANUAL_ENTRY
6515105,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515105,NEEDS_MANUAL_ENTRY
6515233,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515233,NEEDS_MANUAL_ENTRY
6516031,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516031,NEEDS_MANUAL_ENTRY
6516995,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516995,NEEDS_MANUAL_ENTRY
6517082,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517082,NEEDS_MANUAL_ENTRY
6517985,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517985,NEEDS_MANUAL_ENTRY
6518487,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518487,NEEDS_MANUAL_ENTRY
6518522,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518522,NEEDS_MANUAL_ENTRY
6519006,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519006,NEEDS_MANUAL_ENTRY
6519362,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519362,NEEDS_MANUAL_ENTRY
6519392,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519392,NEEDS_MANUAL_ENTRY
6519478,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519478,NEEDS_MANUAL_ENTRY
6519545,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519545,NEEDS_MANUAL_ENTRY
6519793,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519793,NEEDS_MANUAL_ENTRY
6531092,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6531092,NEEDS_MANUAL_ENTRY
6531627,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6531627,NEEDS_MANUAL_ENTRY
6519428,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519428,NEEDS_MANUAL_ENTRY
6519905,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519905,NEEDS_MANUAL_ENTRY
6515418,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515418,NEEDS_MANUAL_ENTRY
6516102,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516102,NEEDS_MANUAL_ENTRY
6517429,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517429,NEEDS_MANUAL_ENTRY
6517774,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517774,NEEDS_MANUAL_ENTRY
6518001,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518001,NEEDS_MANUAL_ENTRY
6518259,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518259,NEEDS_MANUAL_ENTRY
6518921,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518921,NEEDS_MANUAL_ENTRY
6519534,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519534,NEEDS_MANUAL_ENTRY
6529553,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6529553,NEEDS_MANUAL_ENTRY
6530908,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6530908,NEEDS_MANUAL_ENTRY
6515429,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515429,NEEDS_MANUAL_ENTRY
6515970,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515970,NEEDS_MANUAL_ENTRY
6516221,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516221,NEEDS_MANUAL_ENTRY
6516784,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516784,NEEDS_MANUAL_ENTRY
6518723,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518723,NEEDS_MANUAL_ENTRY
6529337,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6529337,NEEDS_MANUAL_ENTRY
6515158,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515158,NEEDS_MANUAL_ENTRY
6515534,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515534,NEEDS_MANUAL_ENTRY
6515837,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515837,NEEDS_MANUAL_ENTRY
6515851,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515851,NEEDS_MANUAL_ENTRY
6516741,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516741,NEEDS_MANUAL_ENTRY
6516921,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6516921,NEEDS_MANUAL_ENTRY
6517273,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517273,NEEDS_MANUAL_ENTRY
6518148,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6518148,NEEDS_MANUAL_ENTRY
6519215,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519215,NEEDS_MANUAL_ENTRY
6519843,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6519843,NEEDS_MANUAL_ENTRY
6515939,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6515939,NEEDS_MANUAL_ENTRY
6517321,2025-11-23,Unknown,Unknown,https://www.ncaa.com/game/6517321,NEEDS_MANUAL_ENTRY
6516189,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516189,NEEDS_MANUAL_ENTRY
6516447,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516447,NEEDS_MANUAL_ENTRY
6516592,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516592,NEEDS_MANUAL_ENTRY
6517832,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517832,NEEDS_MANUAL_ENTRY
6518156,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518156,NEEDS_MANUAL_ENTRY
6516578,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516578,NEEDS_MANUAL_ENTRY
6519760,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519760,NEEDS_MANUAL_ENTRY
6518221,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518221,NEEDS_MANUAL_ENTRY
6519524,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519524,NEEDS_MANUAL_ENTRY
6518629,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518629,NEEDS_MANUAL_ENTRY
6518112,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518112,NEEDS_MANUAL_ENTRY
6519356,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519356,NEEDS_MANUAL_ENTRY
6516672,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516672,NEEDS_MANUAL_ENTRY
6517687,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517687,NEEDS_MANUAL_ENTRY
6518592,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518592,NEEDS_MANUAL_ENTRY
6519123,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519123,NEEDS_MANUAL_ENTRY
6519656,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519656,NEEDS_MANUAL_ENTRY
6520032,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6520032,NEEDS_MANUAL_ENTRY
6529291,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6529291,NEEDS_MANUAL_ENTRY
6529477,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6529477,NEEDS_MANUAL_ENTRY
6530599,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6530599,NEEDS_MANUAL_ENTRY
6515713,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6515713,NEEDS_MANUAL_ENTRY
6515878,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6515878,NEEDS_MANUAL_ENTRY
6516197,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516197,NEEDS_MANUAL_ENTRY
6516505,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516505,NEEDS_MANUAL_ENTRY
6516882,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516882,NEEDS_MANUAL_ENTRY
6517472,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517472,NEEDS_MANUAL_ENTRY
6517708,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517708,NEEDS_MANUAL_ENTRY
6517849,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517849,NEEDS_MANUAL_ENTRY
6517905,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517905,NEEDS_MANUAL_ENTRY
6517917,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517917,NEEDS_MANUAL_ENTRY
6518513,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518513,NEEDS_MANUAL_ENTRY
6519451,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6519451,NEEDS_MANUAL_ENTRY
6516051,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516051,NEEDS_MANUAL_ENTRY
6518551,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6518551,NEEDS_MANUAL_ENTRY
6516875,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516875,NEEDS_MANUAL_ENTRY
6530664,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6530664,NEEDS_MANUAL_ENTRY
6515527,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6515527,NEEDS_MANUAL_ENTRY
6515899,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6515899,NEEDS_MANUAL_ENTRY
6516121,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516121,NEEDS_MANUAL_ENTRY
6516864,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6516864,NEEDS_MANUAL_ENTRY
6517574,2025-11-24,Unknown,Unknown,https://www.ncaa.com/game/6517574,NEEDS_MANUAL_ENTRY
6515323,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515323,NEEDS_MANUAL_ENTRY
6517617,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517617,NEEDS_MANUAL_ENTRY
6519147,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519147,NEEDS_MANUAL_ENTRY
6519403,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519403,NEEDS_MANUAL_ENTRY
6518002,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518002,NEEDS_MANUAL_ENTRY
6518157,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518157,NEEDS_MANUAL_ENTRY
6533764,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6533764,NEEDS_MANUAL_ENTRY
6515803,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515803,NEEDS_MANUAL_ENTRY
6518036,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518036,NEEDS_MANUAL_ENTRY
6515644,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515644,NEEDS_MANUAL_ENTRY
6517081,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517081,NEEDS_MANUAL_ENTRY
6517276,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517276,NEEDS_MANUAL_ENTRY
6518309,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518309,NEEDS_MANUAL_ENTRY
6533763,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6533763,NEEDS_MANUAL_ENTRY
6518381,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518381,NEEDS_MANUAL_ENTRY
6516073,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6516073,NEEDS_MANUAL_ENTRY
6531219,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6531219,NEEDS_MANUAL_ENTRY
6518044,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518044,NEEDS_MANUAL_ENTRY
6517673,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517673,NEEDS_MANUAL_ENTRY
6516718,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6516718,NEEDS_MANUAL_ENTRY
6518468,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518468,NEEDS_MANUAL_ENTRY
6518616,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518616,NEEDS_MANUAL_ENTRY
6519024,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519024,NEEDS_MANUAL_ENTRY
6519096,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519096,NEEDS_MANUAL_ENTRY
6519779,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519779,NEEDS_MANUAL_ENTRY
6529120,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6529120,NEEDS_MANUAL_ENTRY
6533762,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6533762,NEEDS_MANUAL_ENTRY
6516421,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6516421,NEEDS_MANUAL_ENTRY
6518192,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518192,NEEDS_MANUAL_ENTRY
6531256,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6531256,NEEDS_MANUAL_ENTRY
6519493,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519493,NEEDS_MANUAL_ENTRY
6515281,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515281,NEEDS_MANUAL_ENTRY
6517029,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517029,NEEDS_MANUAL_ENTRY
6517071,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517071,NEEDS_MANUAL_ENTRY
6518552,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518552,NEEDS_MANUAL_ENTRY
6519393,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519393,NEEDS_MANUAL_ENTRY
6519599,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519599,NEEDS_MANUAL_ENTRY
6531238,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6531238,NEEDS_MANUAL_ENTRY
6531515,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6531515,NEEDS_MANUAL_ENTRY
6533339,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6533339,NEEDS_MANUAL_ENTRY
6515259,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515259,NEEDS_MANUAL_ENTRY
6515729,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6515729,NEEDS_MANUAL_ENTRY
6516304,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6516304,NEEDS_MANUAL_ENTRY
6518994,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518994,NEEDS_MANUAL_ENTRY
6519065,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519065,NEEDS_MANUAL_ENTRY
6519119,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519119,NEEDS_MANUAL_ENTRY
6517376,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517376,NEEDS_MANUAL_ENTRY
6517439,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6517439,NEEDS_MANUAL_ENTRY
6533761,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6533761,NEEDS_MANUAL_ENTRY
6518974,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6518974,NEEDS_MANUAL_ENTRY
6519251,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519251,NEEDS_MANUAL_ENTRY
6519357,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6519357,NEEDS_MANUAL_ENTRY
6516510,2025-11-25,Unknown,Unknown,https://www.ncaa.com/game/6516510,NEEDS_MANUAL_ENTRY
6529292,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6529292,NEEDS_MANUAL_ENTRY
6515373,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515373,NEEDS_MANUAL_ENTRY
6515884,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515884,NEEDS_MANUAL_ENTRY
6533765,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6533765,NEEDS_MANUAL_ENTRY
6516361,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516361,NEEDS_MANUAL_ENTRY
6518158,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518158,NEEDS_MANUAL_ENTRY
6518230,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518230,NEEDS_MANUAL_ENTRY
6519503,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6519503,NEEDS_MANUAL_ENTRY
6529345,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6529345,NEEDS_MANUAL_ENTRY
6532040,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6532040,NEEDS_MANUAL_ENTRY
6529116,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6529116,NEEDS_MANUAL_ENTRY
6515752,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515752,NEEDS_MANUAL_ENTRY
6515971,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515971,NEEDS_MANUAL_ENTRY
6516004,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516004,NEEDS_MANUAL_ENTRY
6516248,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516248,NEEDS_MANUAL_ENTRY
6518405,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518405,NEEDS_MANUAL_ENTRY
6519040,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6519040,NEEDS_MANUAL_ENTRY
6533766,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6533766,NEEDS_MANUAL_ENTRY
6515131,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515131,NEEDS_MANUAL_ENTRY
6515546,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6515546,NEEDS_MANUAL_ENTRY
6516052,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516052,NEEDS_MANUAL_ENTRY
6516677,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516677,NEEDS_MANUAL_ENTRY
6517254,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517254,NEEDS_MANUAL_ENTRY
6518340,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518340,NEEDS_MANUAL_ENTRY
6530407,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6530407,NEEDS_MANUAL_ENTRY
6519404,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6519404,NEEDS_MANUAL_ENTRY
6516507,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516507,NEEDS_MANUAL_ENTRY
6516531,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516531,NEEDS_MANUAL_ENTRY
6518310,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518310,NEEDS_MANUAL_ENTRY
6517165,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517165,NEEDS_MANUAL_ENTRY
6517483,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517483,NEEDS_MANUAL_ENTRY
6517775,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517775,NEEDS_MANUAL_ENTRY
6518421,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6518421,NEEDS_MANUAL_ENTRY
6533768,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6533768,NEEDS_MANUAL_ENTRY
6517093,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517093,NEEDS_MANUAL_ENTRY
6517400,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517400,NEEDS_MANUAL_ENTRY
6516937,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6516937,NEEDS_MANUAL_ENTRY
6517596,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517596,NEEDS_MANUAL_ENTRY
6517891,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517891,NEEDS_MANUAL_ENTRY
6517506,2025-11-26,Unknown,Unknown,https://www.ncaa.com/game/6517506,NEEDS_MANUAL_ENTRY
